img_id,filename,original_path,class_id,class_name,is_train,orig_width,orig_height,bbox_x,bbox_y,bbox_w,bbox_h,bbox_ratio,target_width,target_height,hflip_applied
10343,10343_Prairie_Warbler_0133_173279.jpg,176.Prairie_Warbler/Prairie_Warbler_0133_173279.jpg,176,176.Prairie_Warbler,0,500,375,163.0,79.0,195.0,168.0,1.1607,224,224,1
10347,10347_Prairie_Warbler_0053_173290.jpg,176.Prairie_Warbler/Prairie_Warbler_0053_173290.jpg,176,176.Prairie_Warbler,1,500,357,126.0,71.0,366.0,253.0,1.4466,224,224,1
10353,10353_Prairie_Warbler_0020_173359.jpg,176.Prairie_Warbler/Prairie_Warbler_0020_173359.jpg,176,176.Prairie_Warbler,1,500,333,73.0,43.0,365.0,255.0,1.4314,224,224,1
10358,10358_Prairie_Warbler_0127_172913.jpg,176.Prairie_Warbler/Prairie_Warbler_0127_172913.jpg,176,176.Prairie_Warbler,0,500,344,99.0,49.0,204.0,221.0,0.9231,224,224,0
10361,10361_Prairie_Warbler_0027_172465.jpg,176.Prairie_Warbler/Prairie_Warbler_0027_172465.jpg,176,176.Prairie_Warbler,0,500,388,216.0,111.0,229.0,209.0,1.0957,224,224,1
10365,10365_Prairie_Warbler_0086_172534.jpg,176.Prairie_Warbler/Prairie_Warbler_0086_172534.jpg,176,176.Prairie_Warbler,1,500,333,49.0,43.0,427.0,271.0,1.5756,224,224,1
10374,10374_Prothonotary_Warbler_0117_174622.jpg,177.Prothonotary_Warbler/Prothonotary_Warbler_0117_174622.jpg,177,177.Prothonotary_Warbler,0,500,333,168.0,116.0,105.0,105.0,1.0,224,224,0
10375,10375_Prothonotary_Warbler_0063_173830.jpg,177.Prothonotary_Warbler/Prothonotary_Warbler_0063_173830.jpg,177,177.Prothonotary_Warbler,1,500,375,164.0,92.0,303.0,185.0,1.6378,224,224,1
10387,10387_Prothonotary_Warbler_0018_174196.jpg,177.Prothonotary_Warbler/Prothonotary_Warbler_0018_174196.jpg,177,177.Prothonotary_Warbler,0,500,365,138.0,104.0,180.0,114.0,1.5789,224,224,0
10392,10392_Prothonotary_Warbler_0106_174221.jpg,177.Prothonotary_Warbler/Prothonotary_Warbler_0106_174221.jpg,177,177.Prothonotary_Warbler,0,500,375,181.0,142.0,268.0,171.0,1.5673,224,224,1
10394,10394_Prothonotary_Warbler_0076_174118.jpg,177.Prothonotary_Warbler/Prothonotary_Warbler_0076_174118.jpg,177,177.Prothonotary_Warbler,1,500,333,182.0,64.0,247.0,186.0,1.328,224,224,1
10415,10415_Prothonotary_Warbler_0059_173434.jpg,177.Prothonotary_Warbler/Prothonotary_Warbler_0059_173434.jpg,177,177.Prothonotary_Warbler,0,500,333,165.0,118.0,210.0,140.0,1.5,224,224,1
10446,10446_Swainson_Warbler_0051_794900.jpg,178.Swainson_Warbler/Swainson_Warbler_0051_794900.jpg,178,178.Swainson_Warbler,1,500,385,41.0,70.0,393.0,260.0,1.5115,224,224,0
10459,10459_Swainson_Warbler_0017_174685.jpg,178.Swainson_Warbler/Swainson_Warbler_0017_174685.jpg,178,178.Swainson_Warbler,1,500,335,217.0,114.0,162.0,114.0,1.4211,224,224,1
10464,10464_Swainson_Warbler_0006_794857.jpg,178.Swainson_Warbler/Swainson_Warbler_0006_794857.jpg,178,178.Swainson_Warbler,0,500,333,138.0,56.0,248.0,229.0,1.083,224,224,1
10494,10494_Tennessee_Warbler_0041_174900.jpg,179.Tennessee_Warbler/Tennessee_Warbler_0041_174900.jpg,179,179.Tennessee_Warbler,0,500,401,169.0,123.0,223.0,136.0,1.6397,224,224,1
10496,10496_Tennessee_Warbler_0088_175163.jpg,179.Tennessee_Warbler/Tennessee_Warbler_0088_175163.jpg,179,179.Tennessee_Warbler,0,500,401,172.0,146.0,119.0,131.0,0.9084,224,224,1
10498,10498_Tennessee_Warbler_0045_174913.jpg,179.Tennessee_Warbler/Tennessee_Warbler_0045_174913.jpg,179,179.Tennessee_Warbler,1,500,353,143.0,101.0,233.0,218.0,1.0688,224,224,1
10512,10512_Tennessee_Warbler_0067_174999.jpg,179.Tennessee_Warbler/Tennessee_Warbler_0067_174999.jpg,179,179.Tennessee_Warbler,1,472,500,122.0,127.0,255.0,217.0,1.1751,224,224,1
10515,10515_Tennessee_Warbler_0065_174757.jpg,179.Tennessee_Warbler/Tennessee_Warbler_0065_174757.jpg,179,179.Tennessee_Warbler,0,500,333,128.0,99.0,315.0,188.0,1.6755,224,224,1
10519,10519_Tennessee_Warbler_0075_174763.jpg,179.Tennessee_Warbler/Tennessee_Warbler_0075_174763.jpg,179,179.Tennessee_Warbler,0,500,406,39.0,149.0,355.0,209.0,1.6986,224,224,0
10522,10522_Tennessee_Warbler_0081_174771.jpg,179.Tennessee_Warbler/Tennessee_Warbler_0081_174771.jpg,179,179.Tennessee_Warbler,0,500,332,46.0,88.0,263.0,214.0,1.229,224,224,0
10532,10532_Tennessee_Warbler_0098_174800.jpg,179.Tennessee_Warbler/Tennessee_Warbler_0098_174800.jpg,179,179.Tennessee_Warbler,0,500,375,37.0,59.0,360.0,281.0,1.2811,224,224,0
10536,10536_Tennessee_Warbler_0092_174810.jpg,179.Tennessee_Warbler/Tennessee_Warbler_0092_174810.jpg,179,179.Tennessee_Warbler,0,500,333,202.0,51.0,195.0,216.0,0.9028,224,224,1
10542,10542_Tennessee_Warbler_0015_174847.jpg,179.Tennessee_Warbler/Tennessee_Warbler_0015_174847.jpg,179,179.Tennessee_Warbler,1,500,329,129.0,93.0,233.0,166.0,1.4036,224,224,1
10553,10553_Wilson_Warbler_0069_175181.jpg,180.Wilson_Warbler/Wilson_Warbler_0069_175181.jpg,180,180.Wilson_Warbler,1,500,498,99.0,121.0,366.0,242.0,1.5124,224,224,1
10559,10559_Wilson_Warbler_0059_175249.jpg,180.Wilson_Warbler/Wilson_Warbler_0059_175249.jpg,180,180.Wilson_Warbler,1,500,385,49.0,60.0,376.0,240.0,1.5667,224,224,1
10561,10561_Wilson_Warbler_0129_175256.jpg,180.Wilson_Warbler/Wilson_Warbler_0129_175256.jpg,180,180.Wilson_Warbler,1,500,353,75.0,85.0,226.0,156.0,1.4487,224,224,0
10579,10579_Wilson_Warbler_0073_175876.jpg,180.Wilson_Warbler/Wilson_Warbler_0073_175876.jpg,180,180.Wilson_Warbler,1,500,400,272.0,204.0,173.0,153.0,1.1307,224,224,1
10607,10607_Worm_Eating_Warbler_0057_176006.jpg,181.Worm_eating_Warbler/Worm_Eating_Warbler_0057_176006.jpg,181,181.Worm_eating_Warbler,1,500,333,73.0,57.0,286.0,180.0,1.5889,224,224,0
10623,10623_Worm_Eating_Warbler_0016_795528.jpg,181.Worm_eating_Warbler/Worm_Eating_Warbler_0016_795528.jpg,181,181.Worm_eating_Warbler,0,500,334,230.0,123.0,237.0,147.0,1.6122,224,224,1
10626,10626_Worm_Eating_Warbler_0013_795534.jpg,181.Worm_eating_Warbler/Worm_Eating_Warbler_0013_795534.jpg,181,181.Worm_eating_Warbler,1,500,333,177.0,103.0,234.0,160.0,1.4625,224,224,1
10628,10628_Worm_Eating_Warbler_0085_795540.jpg,181.Worm_eating_Warbler/Worm_Eating_Warbler_0085_795540.jpg,181,181.Worm_eating_Warbler,1,300,201,24.0,18.0,201.0,145.0,1.3862,224,224,0
10634,10634_Worm_Eating_Warbler_0063_795553.jpg,181.Worm_eating_Warbler/Worm_Eating_Warbler_0063_795553.jpg,181,181.Worm_eating_Warbler,1,500,359,7.0,45.0,464.0,304.0,1.5263,224,224,0
10644,10644_Worm_Eating_Warbler_0062_795568.jpg,181.Worm_eating_Warbler/Worm_Eating_Warbler_0062_795568.jpg,181,181.Worm_eating_Warbler,0,320,214,74.0,51.0,187.0,137.0,1.365,224,224,1
10657,10657_Worm_Eating_Warbler_0101_795557.jpg,181.Worm_eating_Warbler/Worm_Eating_Warbler_0101_795557.jpg,181,181.Worm_eating_Warbler,1,500,333,174.0,14.0,296.0,210.0,1.4095,224,224,1
10659,10659_Worm_Eating_Warbler_0023_176118.jpg,181.Worm_eating_Warbler/Worm_Eating_Warbler_0023_176118.jpg,181,181.Worm_eating_Warbler,1,500,333,108.0,63.0,276.0,187.0,1.4759,224,224,0
10672,10672_Yellow_Warbler_0011_176676.jpg,182.Yellow_Warbler/Yellow_Warbler_0011_176676.jpg,182,182.Yellow_Warbler,0,500,400,81.0,85.0,135.0,129.0,1.0465,224,224,0
10680,10680_Yellow_Warbler_0114_176201.jpg,182.Yellow_Warbler/Yellow_Warbler_0114_176201.jpg,182,182.Yellow_Warbler,0,500,333,49.0,82.0,337.0,234.0,1.4402,224,224,0
10682,10682_Yellow_Warbler_0034_176204.jpg,182.Yellow_Warbler/Yellow_Warbler_0034_176204.jpg,182,182.Yellow_Warbler,1,500,333,48.0,72.0,375.0,222.0,1.6892,224,224,0
10696,10696_Yellow_Warbler_0097_176538.jpg,182.Yellow_Warbler/Yellow_Warbler_0097_176538.jpg,182,182.Yellow_Warbler,1,500,357,55.0,45.0,248.0,234.0,1.0598,224,224,0
10697,10697_Yellow_Warbler_0063_176800.jpg,182.Yellow_Warbler/Yellow_Warbler_0063_176800.jpg,182,182.Yellow_Warbler,0,500,333,139.0,114.0,160.0,156.0,1.0256,224,224,0
10700,10700_Yellow_Warbler_0104_176541.jpg,182.Yellow_Warbler/Yellow_Warbler_0104_176541.jpg,182,182.Yellow_Warbler,1,500,333,183.0,113.0,193.0,167.0,1.1557,224,224,1
10703,10703_Yellow_Warbler_0042_176460.jpg,182.Yellow_Warbler/Yellow_Warbler_0042_176460.jpg,182,182.Yellow_Warbler,0,500,342,278.0,54.0,185.0,179.0,1.0335,224,224,1
10704,10704_Yellow_Warbler_0096_176586.jpg,182.Yellow_Warbler/Yellow_Warbler_0096_176586.jpg,182,182.Yellow_Warbler,1,500,481,167.0,216.0,175.0,113.0,1.5487,224,224,0
10713,10713_Yellow_Warbler_0105_176849.jpg,182.Yellow_Warbler/Yellow_Warbler_0105_176849.jpg,182,182.Yellow_Warbler,0,500,361,158.0,100.0,164.0,134.0,1.2239,224,224,1
10724,10724_Northern_Waterthrush_0089_177167.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0089_177167.jpg,183,183.Northern_Waterthrush,1,500,327,203.0,95.0,151.0,115.0,1.313,224,224,1
10725,10725_Northern_Waterthrush_0046_176984.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0046_176984.jpg,183,183.Northern_Waterthrush,0,500,389,47.0,19.0,437.0,358.0,1.2207,224,224,1
10730,10730_Northern_Waterthrush_0041_177199.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0041_177199.jpg,183,183.Northern_Waterthrush,0,500,333,54.0,86.0,214.0,153.0,1.3987,224,224,0
10751,10751_Northern_Waterthrush_0027_177286.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0027_177286.jpg,183,183.Northern_Waterthrush,0,500,333,114.0,70.0,206.0,144.0,1.4306,224,224,0
10754,10754_Northern_Waterthrush_0097_177045.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0097_177045.jpg,183,183.Northern_Waterthrush,0,500,281,239.0,65.0,157.0,104.0,1.5096,224,224,1
10763,10763_Northern_Waterthrush_0050_177331.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0050_177331.jpg,183,183.Northern_Waterthrush,1,500,349,81.0,99.0,170.0,112.0,1.5179,224,224,0
10765,10765_Northern_Waterthrush_0080_177080.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0080_177080.jpg,183,183.Northern_Waterthrush,1,500,461,34.0,215.0,351.0,232.0,1.5129,224,224,1
10766,10766_Northern_Waterthrush_0013_177343.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0013_177343.jpg,183,183.Northern_Waterthrush,1,500,361,102.0,103.0,283.0,221.0,1.2805,224,224,0
10768,10768_Northern_Waterthrush_0063_177346.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0063_177346.jpg,183,183.Northern_Waterthrush,0,500,338,150.0,90.0,327.0,223.0,1.4664,224,224,1
10777,10777_Northern_Waterthrush_0104_177137.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0104_177137.jpg,183,183.Northern_Waterthrush,1,500,393,39.0,163.0,272.0,171.0,1.5906,224,224,0
10779,10779_Northern_Waterthrush_0058_177143.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0058_177143.jpg,183,183.Northern_Waterthrush,0,500,454,64.0,134.0,318.0,195.0,1.6308,224,224,0
10780,10780_Northern_Waterthrush_0087_177148.jpg,183.Northern_Waterthrush/Northern_Waterthrush_0087_177148.jpg,183,183.Northern_Waterthrush,0,500,375,77.0,79.0,368.0,250.0,1.472,224,224,1
10782,10782_Louisiana_Waterthrush_0027_177539.jpg,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0027_177539.jpg,184,184.Louisiana_Waterthrush,0,500,333,111.0,34.0,131.0,133.0,0.985,224,224,0
10806,10806_Louisiana_Waterthrush_0040_795251.jpg,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0040_795251.jpg,184,184.Louisiana_Waterthrush,0,288,274,11.0,47.0,253.0,203.0,1.2463,224,224,0
10814,10814_Louisiana_Waterthrush_0029_795262.jpg,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0029_795262.jpg,184,184.Louisiana_Waterthrush,1,311,288,18.0,13.0,278.0,245.0,1.1347,224,224,0
10816,10816_Louisiana_Waterthrush_0094_795264.jpg,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0094_795264.jpg,184,184.Louisiana_Waterthrush,0,500,389,121.0,79.0,209.0,131.0,1.5954,224,224,0
10819,10819_Louisiana_Waterthrush_0057_795270.jpg,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0057_795270.jpg,184,184.Louisiana_Waterthrush,0,500,333,246.0,62.0,194.0,207.0,0.9372,224,224,1
10820,10820_Louisiana_Waterthrush_0001_795271.jpg,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0001_795271.jpg,184,184.Louisiana_Waterthrush,1,500,344,176.0,87.0,310.0,243.0,1.2757,224,224,1
10823,10823_Louisiana_Waterthrush_0041_795279.jpg,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0041_795279.jpg,184,184.Louisiana_Waterthrush,1,400,311,64.0,44.0,243.0,201.0,1.209,224,224,0
10840,10840_Louisiana_Waterthrush_0022_177397.jpg,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0022_177397.jpg,184,184.Louisiana_Waterthrush,0,500,333,85.0,85.0,253.0,176.0,1.4375,224,224,0
10897,10897_Bohemian_Waxwing_0013_796660.jpg,185.Bohemian_Waxwing/Bohemian_Waxwing_0013_796660.jpg,185,185.Bohemian_Waxwing,1,495,355,16.0,39.0,445.0,287.0,1.5505,224,224,0
11310,11310_Bewick_Wren_0056_184834.jpg,193.Bewick_Wren/Bewick_Wren_0056_184834.jpg,193,193.Bewick_Wren,0,500,474,71.0,114.0,294.0,229.0,1.2838,224,224,0
11312,11312_Bewick_Wren_0139_184839.jpg,193.Bewick_Wren/Bewick_Wren_0139_184839.jpg,193,193.Bewick_Wren,0,376,500,52.0,161.0,319.0,283.0,1.1272,224,224,1
11315,11315_Bewick_Wren_0032_184870.jpg,193.Bewick_Wren/Bewick_Wren_0032_184870.jpg,193,193.Bewick_Wren,0,500,375,152.0,88.0,132.0,200.0,0.66,224,224,0
11316,11316_Bewick_Wren_0042_184878.jpg,193.Bewick_Wren/Bewick_Wren_0042_184878.jpg,193,193.Bewick_Wren,1,500,383,59.0,11.0,330.0,327.0,1.0092,224,224,0
11324,11324_Bewick_Wren_0107_184908.jpg,193.Bewick_Wren/Bewick_Wren_0107_184908.jpg,193,193.Bewick_Wren,1,341,500,80.0,173.0,162.0,197.0,0.8223,224,224,0
11325,11325_Bewick_Wren_0051_185425.jpg,193.Bewick_Wren/Bewick_Wren_0051_185425.jpg,193,193.Bewick_Wren,0,500,427,48.0,86.0,408.0,246.0,1.6585,224,224,1
11327,11327_Bewick_Wren_0066_184928.jpg,193.Bewick_Wren/Bewick_Wren_0066_184928.jpg,193,193.Bewick_Wren,0,500,333,197.0,67.0,275.0,210.0,1.3095,224,224,1
11328,11328_Bewick_Wren_0025_184932.jpg,193.Bewick_Wren/Bewick_Wren_0025_184932.jpg,193,193.Bewick_Wren,1,500,428,44.0,39.0,432.0,362.0,1.1934,224,224,1
11335,11335_Bewick_Wren_0106_185013.jpg,193.Bewick_Wren/Bewick_Wren_0106_185013.jpg,193,193.Bewick_Wren,0,500,333,132.0,62.0,220.0,197.0,1.1168,224,224,1
11341,11341_Bewick_Wren_0003_185072.jpg,193.Bewick_Wren/Bewick_Wren_0003_185072.jpg,193,193.Bewick_Wren,1,500,304,165.0,93.0,257.0,160.0,1.6062,224,224,1
11345,11345_Bewick_Wren_0034_185130.jpg,193.Bewick_Wren/Bewick_Wren_0034_185130.jpg,193,193.Bewick_Wren,1,500,332,72.0,51.0,238.0,225.0,1.0578,224,224,0
11346,11346_Bewick_Wren_0096_185139.jpg,193.Bewick_Wren/Bewick_Wren_0096_185139.jpg,193,193.Bewick_Wren,0,500,390,34.0,106.0,431.0,266.0,1.6203,224,224,1
11350,11350_Bewick_Wren_0083_185190.jpg,193.Bewick_Wren/Bewick_Wren_0083_185190.jpg,193,193.Bewick_Wren,1,423,344,75.0,49.0,324.0,210.0,1.5429,224,224,1
11355,11355_Bewick_Wren_0047_184707.jpg,193.Bewick_Wren/Bewick_Wren_0047_184707.jpg,193,193.Bewick_Wren,1,500,335,102.0,23.0,186.0,260.0,0.7154,224,224,0
11362,11362_Bewick_Wren_0052_184760.jpg,193.Bewick_Wren/Bewick_Wren_0052_184760.jpg,193,193.Bewick_Wren,0,500,376,13.0,89.0,315.0,262.0,1.2023,224,224,0
11364,11364_Bewick_Wren_0099_185288.jpg,193.Bewick_Wren/Bewick_Wren_0099_185288.jpg,193,193.Bewick_Wren,1,500,371,246.0,44.0,170.0,253.0,0.6719,224,224,0
11365,11365_Bewick_Wren_0014_184810.jpg,193.Bewick_Wren/Bewick_Wren_0014_184810.jpg,193,193.Bewick_Wren,0,500,400,208.0,125.0,157.0,109.0,1.4404,224,224,1
11382,11382_Cactus_Wren_0078_185899.jpg,194.Cactus_Wren/Cactus_Wren_0078_185899.jpg,194,194.Cactus_Wren,1,500,328,67.0,45.0,326.0,263.0,1.2395,224,224,0
11452,11452_Carolina_Wren_0112_186562.jpg,195.Carolina_Wren/Carolina_Wren_0112_186562.jpg,195,195.Carolina_Wren,1,500,375,30.0,164.0,300.0,206.0,1.4563,224,224,0
11459,11459_Carolina_Wren_0005_186109.jpg,195.Carolina_Wren/Carolina_Wren_0005_186109.jpg,195,195.Carolina_Wren,0,500,332,111.0,25.0,314.0,292.0,1.0753,224,224,1
11469,11469_Carolina_Wren_0031_186713.jpg,195.Carolina_Wren/Carolina_Wren_0031_186713.jpg,195,195.Carolina_Wren,0,500,375,58.0,67.0,349.0,260.0,1.3423,224,224,0
11474,11474_Carolina_Wren_0107_186972.jpg,195.Carolina_Wren/Carolina_Wren_0107_186972.jpg,195,195.Carolina_Wren,1,500,333,201.0,110.0,150.0,104.0,1.4423,224,224,1
11477,11477_Carolina_Wren_0060_186296.jpg,195.Carolina_Wren/Carolina_Wren_0060_186296.jpg,195,195.Carolina_Wren,0,335,500,17.0,151.0,289.0,261.0,1.1073,224,224,0
11488,11488_Carolina_Wren_0011_186871.jpg,195.Carolina_Wren/Carolina_Wren_0011_186871.jpg,195,195.Carolina_Wren,0,500,378,108.0,52.0,276.0,262.0,1.0534,224,224,0
11495,11495_House_Wren_0004_187448.jpg,196.House_Wren/House_Wren_0004_187448.jpg,196,196.House_Wren,0,500,365,141.0,118.0,257.0,166.0,1.5482,224,224,1
11505,11505_House_Wren_0047_188036.jpg,196.House_Wren/House_Wren_0047_188036.jpg,196,196.House_Wren,0,500,448,97.0,133.0,217.0,160.0,1.3562,224,224,0
11517,11517_House_Wren_0108_187102.jpg,196.House_Wren/House_Wren_0108_187102.jpg,196,196.House_Wren,1,500,330,125.0,82.0,348.0,218.0,1.5963,224,224,1
11530,11530_House_Wren_0085_187723.jpg,196.House_Wren/House_Wren_0085_187723.jpg,196,196.House_Wren,1,500,400,106.0,89.0,353.0,232.0,1.5216,224,224,1
11531,11531_House_Wren_0043_187224.jpg,196.House_Wren/House_Wren_0043_187224.jpg,196,196.House_Wren,0,500,307,50.0,12.0,395.0,269.0,1.4684,224,224,0
11548,11548_House_Wren_0072_187899.jpg,196.House_Wren/House_Wren_0072_187899.jpg,196,196.House_Wren,1,500,317,152.0,50.0,324.0,243.0,1.3333,224,224,1
11550,11550_Marsh_Wren_0110_188434.jpg,197.Marsh_Wren/Marsh_Wren_0110_188434.jpg,197,197.Marsh_Wren,0,324,500,52.0,274.0,114.0,118.0,0.9661,224,224,0
11561,11561_Marsh_Wren_0133_188565.jpg,197.Marsh_Wren/Marsh_Wren_0133_188565.jpg,197,197.Marsh_Wren,1,500,435,163.0,110.0,306.0,260.0,1.1769,224,224,1
11566,11566_Marsh_Wren_0076_188108.jpg,197.Marsh_Wren/Marsh_Wren_0076_188108.jpg,197,197.Marsh_Wren,0,500,375,228.0,117.0,201.0,229.0,0.8777,224,224,1
11567,11567_Marsh_Wren_0071_188111.jpg,197.Marsh_Wren/Marsh_Wren_0071_188111.jpg,197,197.Marsh_Wren,0,500,374,130.0,81.0,349.0,257.0,1.358,224,224,1
11572,11572_Marsh_Wren_0095_188371.jpg,197.Marsh_Wren/Marsh_Wren_0095_188371.jpg,197,197.Marsh_Wren,1,500,332,62.0,31.0,223.0,225.0,0.9911,224,224,0
11588,11588_Marsh_Wren_0069_188776.jpg,197.Marsh_Wren/Marsh_Wren_0069_188776.jpg,197,197.Marsh_Wren,0,500,333,26.0,52.0,189.0,212.0,0.8915,224,224,0
11591,11591_Marsh_Wren_0012_188275.jpg,197.Marsh_Wren/Marsh_Wren_0012_188275.jpg,197,197.Marsh_Wren,1,379,500,115.0,138.0,175.0,291.0,0.6014,224,224,1
11596,11596_Marsh_Wren_0014_188802.jpg,197.Marsh_Wren/Marsh_Wren_0014_188802.jpg,197,197.Marsh_Wren,1,500,375,112.0,78.0,168.0,167.0,1.006,224,224,0
11607,11607_Marsh_Wren_0107_188390.jpg,197.Marsh_Wren/Marsh_Wren_0107_188390.jpg,197,197.Marsh_Wren,1,500,333,127.0,111.0,125.0,123.0,1.0163,224,224,0
11654,11654_Rock_Wren_0058_189346.jpg,198.Rock_Wren/Rock_Wren_0058_189346.jpg,198,198.Rock_Wren,0,500,375,168.0,105.0,277.0,167.0,1.6587,224,224,1
11659,11659_Rock_Wren_0067_189152.jpg,198.Rock_Wren/Rock_Wren_0067_189152.jpg,198,198.Rock_Wren,0,500,370,113.0,81.0,137.0,127.0,1.0787,224,224,0
11673,11673_Winter_Wren_0062_189501.jpg,199.Winter_Wren/Winter_Wren_0062_189501.jpg,199,199.Winter_Wren,0,500,333,166.0,16.0,231.0,292.0,0.7911,224,224,1
11674,11674_Winter_Wren_0049_189504.jpg,199.Winter_Wren/Winter_Wren_0049_189504.jpg,199,199.Winter_Wren,0,500,375,164.0,86.0,140.0,212.0,0.6604,224,224,0
11683,11683_Winter_Wren_0073_190044.jpg,199.Winter_Wren/Winter_Wren_0073_190044.jpg,199,199.Winter_Wren,0,500,333,100.0,5.0,255.0,304.0,0.8388,224,224,1
11686,11686_Winter_Wren_0007_190052.jpg,199.Winter_Wren/Winter_Wren_0007_190052.jpg,199,199.Winter_Wren,1,500,500,119.0,148.0,199.0,219.0,0.9087,224,224,0
11687,11687_Winter_Wren_0063_189543.jpg,199.Winter_Wren/Winter_Wren_0063_189543.jpg,199,199.Winter_Wren,0,500,335,294.0,90.0,118.0,102.0,1.1569,224,224,1
11689,11689_Winter_Wren_0082_189549.jpg,199.Winter_Wren/Winter_Wren_0082_189549.jpg,199,199.Winter_Wren,0,500,400,83.0,51.0,337.0,288.0,1.1701,224,224,0
11698,11698_Winter_Wren_0015_190099.jpg,199.Winter_Wren/Winter_Wren_0015_190099.jpg,199,199.Winter_Wren,1,500,333,270.0,88.0,167.0,203.0,0.8227,224,224,1
11702,11702_Winter_Wren_0037_190123.jpg,199.Winter_Wren/Winter_Wren_0037_190123.jpg,199,199.Winter_Wren,1,500,398,175.0,99.0,210.0,218.0,0.9633,224,224,1
11719,11719_Winter_Wren_0116_189834.jpg,199.Winter_Wren/Winter_Wren_0116_189834.jpg,199,199.Winter_Wren,1,500,334,70.0,120.0,168.0,150.0,1.12,224,224,0
11731,11731_Common_Yellowthroat_0077_190990.jpg,200.Common_Yellowthroat/Common_Yellowthroat_0077_190990.jpg,200,200.Common_Yellowthroat,1,500,383,49.0,80.0,378.0,269.0,1.4052,224,224,0
11732,11732_Common_Yellowthroat_0104_190489.jpg,200.Common_Yellowthroat/Common_Yellowthroat_0104_190489.jpg,200,200.Common_Yellowthroat,1,419,500,75.0,57.0,287.0,371.0,0.7736,224,224,1
11739,11739_Common_Yellowthroat_0028_190527.jpg,200.Common_Yellowthroat/Common_Yellowthroat_0028_190527.jpg,200,200.Common_Yellowthroat,1,500,493,125.0,71.0,238.0,373.0,0.6381,224,224,1
11765,11765_Common_Yellowthroat_0126_190407.jpg,200.Common_Yellowthroat/Common_Yellowthroat_0126_190407.jpg,200,200.Common_Yellowthroat,1,500,333,49.0,27.0,318.0,241.0,1.3195,224,224,0
11769,11769_Common_Yellowthroat_0018_190904.jpg,200.Common_Yellowthroat/Common_Yellowthroat_0018_190904.jpg,200,200.Common_Yellowthroat,0,500,389,100.0,115.0,218.0,131.0,1.6641,224,224,0
11771,11771_Common_Yellowthroat_0021_190655.jpg,200.Common_Yellowthroat/Common_Yellowthroat_0021_190655.jpg,200,200.Common_Yellowthroat,0,500,281,168.0,107.0,245.0,147.0,1.6667,224,224,1
11779,11779_Common_Yellowthroat_0070_190678.jpg,200.Common_Yellowthroat/Common_Yellowthroat_0070_190678.jpg,200,200.Common_Yellowthroat,0,400,500,211.0,79.0,129.0,279.0,0.4624,224,224,1
11780,11780_Common_Yellowthroat_0040_190427.jpg,200.Common_Yellowthroat/Common_Yellowthroat_0040_190427.jpg,200,200.Common_Yellowthroat,0,500,400,44.0,114.0,269.0,230.0,1.1696,224,224,0
